,h3_index,geometry
997,8939446ad27ffff,"POLYGON ((41.32460961822294 2.133292997643677, 41.322830836860675 2.1336220333255755, 41.32226174978754 2.1357918322927767, 41.323471452678795 2.137632690984589, 41.325250268043014 2.1373037252777527, 41.32581934651462 2.1351338309011885, 41.32460961822294 2.133292997643677))"
998,89394460593ffff,"POLYGON ((41.43513840675275 2.1376199540245233, 41.43336114241806 2.137949341136726, 41.43279347382124 2.1401220279871915, 41.434003078140286 2.1419654233773704, 41.43578037638607 2.1416361064335794, 41.436348036402286 2.139463323928323, 41.43513840675275 2.1376199540245233))"
999,8939446232bffff,"POLYGON ((41.43748319412837 2.1351177967526036, 41.435705989908456 2.13544723826641, 41.43513840675275 2.1376199540245233, 41.436348036402286 2.139463323928323, 41.43812527453444 2.139133952580759, 41.438692849105394 2.1369611411602785, 41.43748319412837 2.1351177967526036))"
1000,89394461883ffff,"POLYGON ((41.35812111427635 2.1539429234193355, 41.35634258422318 2.1542717159376923, 41.355773514833736 2.156442631255675, 41.356982984058654 2.1582848495183997, 41.35876154806346 2.157956127080273, 41.35933060889231 2.1557851162963133, 41.35812111427635 2.1539429234193355))"
1001,89394462813ffff,"POLYGON ((41.45285869669516 2.1798368688099425, 41.45108123236279 2.1801655606240953, 41.45051290575875 2.182339230007232, 41.451722051990316 2.1841843032294235, 41.453499550170264 2.183855681715144, 41.454067868271665 2.1816819166759123, 41.45285869669516 2.1798368688099425))"
1002,89394461acfffff,"POLYGON ((41.3282387431199 2.1388157451151097, 41.32645995364628 2.139144695098836, 41.32589079848226 2.1413146560510126, 41.32710044138367 2.1431557624290964, 41.328879264849945 2.142826882439745, 41.32944841142272 2.14065682607506, 41.3282387431199 2.1388157451151097))"
1003,89394461a3bffff,"POLYGON ((41.32781167329877 2.1533486669669606, 41.32603272197893 2.153677352666309, 41.32546325139809 2.155847484349433, 41.326672740702904 2.1576890257286636, 41.32845172599857 2.1573604100580304, 41.32902118801419 2.1551901829766016, 41.32781167329877 2.1533486669669606))"
1004,89394461bdbffff,"POLYGON ((41.33442854540979 2.1603866422704225, 41.33264961194571 2.160715226404727, 41.332080081751606 2.1628856153765517, 41.33328949357398 2.16472751561798, 41.33506846100045 2.16439900154029, 41.33563798264275 2.1622285171617297, 41.33442854540979 2.1603866422704225))"
1005,89394461aa7ffff,"POLYGON ((41.33677686387493 2.1578875859622206, 41.334997990304196 2.1582162243764187, 41.33442854540979 2.1603866422704225, 41.33563798264275 2.1622285171617297, 41.337416890177025 2.161899948801997, 41.33798632651538 2.159729435493652, 41.33677686387493 2.1578875859622206))"
1006,89394461aa3ffff,"POLYGON ((41.33613671804968 2.153875426178454, 41.334357878447676 2.1542041346363794, 41.33378851029302 2.1563744860285152, 41.334997990304196 2.1582162243764187, 41.33677686387493 2.1578875859622206, 41.33734622346632 2.1557171391535332, 41.33613671804968 2.153875426178454))"
1007,89394461ab3ffff,"POLYGON ((41.33848478060337 2.1513762831488887, 41.33670600090224 2.1517050458867546, 41.33613671804968 2.153875426178454, 41.33734622346632 2.1557171391535332, 41.33912503713734 2.1553884464572697, 41.3396943114224 2.1532179707414367, 41.33848478060337 2.1513762831488887))"
1008,89394461913ffff,"POLYGON ((41.35726524951075 2.1830244812872777, 41.355486395966516 2.183352744527609, 41.35491669514701 2.1855240007680425, 41.356125856380835 2.1873670892026853, 41.35790474384301 2.1870388961113165, 41.35847443615398 2.1848675444334926, 41.35726524951075 2.1830244812872777))"
1009,89394461987ffff,"POLYGON ((41.3632412343504 2.1860542398701526, 41.3614624328307 2.1863824714457594, 41.360892749025155 2.188553918566336, 41.36210187524229 2.190397229556463, 41.36388071067172 2.1900690681469905, 41.36445038597488 2.187897525578359, 41.3632412343504 2.1860542398701526))"
1010,89394460a43ffff,"POLYGON ((41.369217045022545 2.1890845069512457, 41.36743829556475 2.1894127068450957, 41.3668686287609 2.191584344867138, 41.368077719911675 2.1934278784511743, 41.369856503270974 2.1930997487406807, 41.370426161578585 2.1909280152599, 41.369217045022545 2.1890845069512457))"
1011,89394461523ffff,"POLYGON ((41.377737360528414 2.10486611338147, 41.37595963411132 2.1051958692055424, 41.37539187861337 2.107366672844394, 41.37660185817937 2.1092078162112284, 41.37837961859072 2.1088781303813016, 41.37894736544238 2.1067072311875226, 41.377737360528414 2.10486611338147))"
1012,893944630b3ffff,"POLYGON ((41.42057541709292 2.0638539157655567, 41.41879873793102 2.0641845796710494, 41.41823244271936 2.066355966690806, 41.419442835384814 2.0681967854909598, 41.421219548555776 2.0678661915511722, 41.42178583505277 2.0656947088426567, 41.42057541709292 2.0638539157655567))"
1013,89394461a03ffff,"POLYGON ((41.32951966715887 2.1468382228838006, 41.327740809705176 2.1471670328680683, 41.32717150113172 2.1493371269195087, 41.32838105858923 2.151178506391875, 41.330159950025106 2.150849766423444, 41.33072925002186 2.148679576963922, 41.32951966715887 2.1468382228838006))"
1014,89394461a17ffff,"POLYGON ((41.33250808156739 2.1483507827242105, 41.33072925002186 2.148679576963922, 41.330159950025106 2.150849766423444, 41.33136949014807 2.152691257053776, 41.333148355671675 2.152362532838454, 41.333717647094815 2.1501922479655327, 41.33250808156739 2.1483507827242105))"
1015,89394461abbffff,"POLYGON ((41.33549645272281 2.149863469474605, 41.333717647094815 2.1501922479655327, 41.333148355671675 2.152362532838454, 41.334357878447676 2.1542041346363794, 41.33613671804968 2.153875426178454, 41.33670600090224 2.1517050458867546, 41.33549645272281 2.149863469474605))"
1016,8939446342bffff,"POLYGON ((41.42397186525333 2.050825614281163, 41.42219537439514 2.0511565267953547, 41.42162940340986 2.0533278368579615, 41.42283993202099 2.0551683301116714, 41.42461645690087 2.054837487537247, 41.425182419148506 2.052666081766467, 41.42397186525333 2.050825614281163))"
1017,8939446342fffff,"POLYGON ((41.42461645690087 2.054837487537247, 41.42283993202099 2.0551683301116714, 41.422273884348044 2.057339707285206, 41.42348437028591 2.059180337587459, 41.42526092918231 2.0588495649636003, 41.42582696812489 2.0566780920840326, 41.42461645690087 2.054837487537247))"
1018,89394463093ffff,"POLYGON ((41.42162940340986 2.0533278368579615, 41.41985285241354 2.0536586950162734, 41.4192867960072 2.0558299764892083, 41.42049729933113 2.0576704955015623, 41.422273884348044 2.057339707285206, 41.42283993202099 2.0551683301116714, 41.42162940340986 2.0533278368579615))"
1019,89394460ed3ffff,"POLYGON ((41.39568070877943 2.165596069997086, 41.39390258518214 2.1659247975248954, 41.39333378055241 2.1680968212519134, 41.39454310805575 2.1699402129882803, 41.3963212655618 2.169611555631014, 41.396890061656315 2.167439436363969, 41.39568070877943 2.165596069997086))"
1020,89394460ab3ffff,"POLYGON ((41.384795221372556 2.2006786758953014, 41.383016568352105 2.201006726283512, 41.382446867108925 2.203178908033915, 41.38365582736036 2.2050231348764004, 41.38543451425653 2.2046951547253175, 41.38600420702613 2.2025228774917527, 41.384795221372556 2.2006786758953014))"
1021,89394463503ffff,"POLYGON ((41.432523439790195 2.0698952564042035, 41.43074686516181 2.0702258578624506, 41.43018060479037 2.0723976276696563, 41.43139092775027 2.07423889172607, 41.43316753637132 2.073908360267952, 41.43373378804041 2.0717364947503842, 41.432523439790195 2.0698952564042035))"
1022,89394463513ffff,"POLYGON ((41.43486612920299 2.0673928021054855, 41.43308961472504 2.0677234579392425, 41.432523439790195 2.0698952564042035, 41.43373378804041 2.0717364947503842, 41.43551033651214 2.0714059089145542, 41.43607650274042 2.0692340147317, 41.43486612920299 2.0673928021054855))"
1023,8939446180bffff,"POLYGON ((41.34744950437824 2.1559154858536114, 41.34567080251382 2.1562442013067247, 41.3451015453546 2.158414867886814, 41.346310998618655 2.1602569144510535, 41.34808973444064 2.159928269065296, 41.34865898304156 2.157757507045062, 41.34744950437824 2.1559154858536114))"
1024,89394461e67ffff,"POLYGON ((41.33891087932803 2.1368417754100997, 41.33713226147858 2.1371708024839546, 41.33656329409603 2.1393410119674408, 41.33777295315702 2.1411822898125323, 41.33955160499317 2.1408533327458956, 41.3401205637822 2.138683027824071, 41.33891087932803 2.1368417754100997))"
1025,89394461e57ffff,"POLYGON ((41.34232336172833 2.1238205345046453, 41.340544931712905 2.124149810109966, 41.33997628834404 2.1263199439837575, 41.34118608360769 2.1281608977072106, 41.34296454762254 2.127831692083333, 41.343533182374905 2.125661462751687, 41.34232336172833 2.1238205345046453))"
1026,89394463543ffff,"POLYGON ((41.42590528207592 2.0628618465364705, 41.424128689168256 2.0631925491990004, 41.42356248809524 2.065364060542587, 41.424772888646295 2.067204964922492, 41.426549515560055 2.066874332232105, 41.42711570791727 2.0647027251868044, 41.42590528207592 2.0628618465364705))"
1027,8939446ad3bffff,"POLYGON ((41.323327960526534 2.1252721518885673, 41.321549247183924 2.125601327488334, 41.320980313456566 2.127770993248008, 41.32219010168853 2.1296115788188663, 41.32396884904357 2.129282473172678, 41.32453777415482 2.127112711999219, 41.323327960526534 2.1252721518885673))"
1028,8939446233bffff,"POLYGON ((41.439827835938566 2.1326155561768267, 41.438050691839756 2.13294505209444, 41.43748319412837 2.1351177967526036, 41.438692849105394 2.1369611411602785, 41.44047002711756 2.136631715406757, 41.441037516239966 2.134458875078622, 41.439827835938566 2.1326155561768267))"
1029,89394463083ffff,"POLYGON ((41.4192867960072 2.0558299764892083, 41.41751018487908 2.0561607802938, 41.41694404305486 2.0583320331694708, 41.418154521088546 2.0601725779307336, 41.41993116623614 2.0598418440703052, 41.42049729933113 2.0576704955015623, 41.4192867960072 2.0558299764892083))"
1030,89394462b67ffff,"POLYGON ((41.427046990968215 2.2073582475914155, 41.42526886567434 2.2076863407285963, 41.42469959915847 2.2098596897931286, 41.42590846639357 2.211705041289908, 41.42768662552253 2.2113770184761146, 41.42825588358192 2.2092035738392855, 41.427046990968215 2.2073582475914155))"
1031,89394461d6bffff,"POLYGON ((41.36068213169277 2.169996956932767, 41.35890346586442 2.170325469065684, 41.358334089332395 2.172496650423857, 41.35954338716078 2.1743394151032964, 41.36132208691981 2.174010973093573, 41.361891454920354 2.171839696278341, 41.36068213169277 2.169996956932767))"
1032,89394460d03ffff,"POLYGON ((41.41765655091136 2.2173635149138655, 41.41587818545848 2.2176913904163538, 41.415308577255274 2.2198646227748307, 41.41651734294523 2.221710075169778, 41.4182957422287 2.221382269999191, 41.41886534199221 2.21920894209889, 41.41765655091136 2.2173635149138655))"
1033,89394461a57ffff,"POLYGON ((41.32589079848226 2.1413146560510126, 41.32411194912128 2.1416435517720744, 41.323542708669606 2.1438134838775778, 41.324752326166525 2.1456546156641143, 41.326531209519025 2.145325789939555, 41.32710044138367 2.1431557624290964, 41.32589079848226 2.1413146560510126))"
1034,89394461a1bffff,"POLYGON ((41.328879264849945 2.142826882439745, 41.32710044138367 2.1431557624290964, 41.326531209519025 2.145325789939555, 41.327740809705176 2.1471670328680683, 41.32951966715887 2.1468382228838006, 41.33008889043957 2.14466809996306, 41.328879264849945 2.142826882439745))"
1035,89394461a0bffff,"POLYGON ((41.326531209519025 2.145325789939555, 41.324752326166525 2.1456546156641143, 41.3241830090133 2.1478246143128037, 41.32539258379293 2.149665882636819, 41.32717150113172 2.1493371269195087, 41.327740809705176 2.1471670328680683, 41.326531209519025 2.145325789939555))"
1036,89394461a8bffff,"POLYGON ((41.33421556365071 2.1418401654024137, 41.33243682598638 2.142169083927127, 41.331867688001765 2.1443392357096553, 41.33307729626718 2.1461805643878127, 41.33485606791595 2.1458517158746298, 41.33542519731545 2.1436814686688996, 41.33421556365071 2.1418401654024137))"
1037,89394461a13ffff,"POLYGON ((41.331867688001765 2.1443392357096553, 41.33008889043957 2.14466809996306, 41.32951966715887 2.1468382228838006, 41.33072925002186 2.148679576963922, 41.33250808156739 2.1483507827242105, 41.33307729626718 2.1461805643878127, 41.331867688001765 2.1443392357096553))"
1038,89394461a8fffff,"POLYGON ((41.33485606791595 2.1458517158746298, 41.33307729626718 2.1461805643878127, 41.33250808156739 2.1483507827242105, 41.333717647094815 2.1501922479655327, 41.33549645272281 2.149863469474605, 41.33606565884476 2.1476931557172345, 41.33485606791595 2.1458517158746298))"
1039,89394461a0fffff,"POLYGON ((41.32717150113172 2.1493371269195087, 41.32539258379293 2.149665882636819, 41.32482318993001 2.1518359478113993, 41.32603272197893 2.153677352666309, 41.32781167329877 2.1533486669669606, 41.32838105858923 2.151178506391875, 41.32717150113172 2.1493371269195087))"
1040,893944618cfffff,"POLYGON ((41.34915685782835 2.1494034370075985, 41.34737824985087 2.1497322768103015, 41.34680915476124 2.151902905762349, 41.34801867621943 2.153744790358791, 41.34979731816085 2.1534160206105786, 41.3503664046807 2.1512452962085775, 41.34915685782835 2.1494034370075985))"
1041,8939446356fffff,"POLYGON ((41.42250745321316 2.07589135529845, 41.42073067203966 2.0762218092744114, 41.42016414668505 2.0783933973806854, 41.42137441119734 2.0802346271903907, 41.423151226364304 2.0799042432125097, 41.42371774302607 2.0777325594239486, 41.42250745321316 2.07589135529845))"
1042,893944631d3ffff,"POLYGON ((41.419520364796206 2.0743807164614028, 41.417743557500316 2.074711186064345, 41.417177023449774 2.0768826784937295, 41.418387305391605 2.0787237969941605, 41.42016414668505 2.0783933973806854, 41.42073067203966 2.0762218092744114, 41.419520364796206 2.0743807164614028))"
1043,89394462c6bffff,"POLYGON ((41.456267331406124 2.1667948658307408, 41.45449005504643 2.16712380708261, 41.453922053278795 2.169297401361493, 41.45513133639703 2.1711421500614017, 41.45690864661703 2.1708132790835344, 41.457476639859074 2.168639589128847, 41.456267331406124 2.1667948658307408))"
1044,89394461e77ffff,"POLYGON ((41.341258319337044 2.1343424557357586, 41.339479761404604 2.1346715370874585, 41.33891087932803 2.1368417754100997, 41.3401205637822 2.138683027824071, 41.34189915570248 2.1383540164774324, 41.34246802918131 2.1361836827089054, 41.341258319337044 2.1343424557357586))"
1045,89394461ebbffff,"POLYGON ((41.35192906584946 2.132367697685174, 41.350150679669355 2.1326968561663646, 41.34958198542388 2.134867343072111, 41.35079168595913 2.1367087669655414, 41.35257010612112 2.1363796785022995, 41.353138791766554 2.1342090961248, 41.35192906584946 2.132367697685174))"
1046,8939446186bffff,"POLYGON ((41.339765174151054 2.1594008128496966, 41.33798632651538 2.159729435493652, 41.337416890177025 2.161899948801997, 41.33862631002784 2.1637419348831863, 41.34040519162294 2.163413382302284, 41.34097461940834 2.1612427735742674, 41.339765174151054 2.1594008128496966))"
1047,89394461a97ffff,"POLYGON ((41.340192211205846 2.144865093265559, 41.33841352538821 2.1451939803142372, 41.337844404570774 2.147364322948532, 41.339053978150545 2.14920587396518, 41.340832697944414 2.1488770569451976, 41.34140181018288 2.1467066188769954, 41.340192211205846 2.144865093265559))"
1048,89394461817ffff,"POLYGON ((41.35342577012149 2.158942255863705, 41.35164712019497 2.1592709397723375, 41.35107788014931 2.1614417972380755, 41.3522872985829 2.163284066243137, 41.3540659824588 2.162955452419029, 41.35463521395228 2.160784499502453, 41.35342577012149 2.158942255863705))"
1049,8939446ad33ffff,"POLYGON ((41.32631646161912 2.126783552096845, 41.32453777415482 2.127112711999219, 41.32396884904357 2.129282473172678, 41.32517862001026 2.131123169860027, 41.32695734148289 2.1307940799197964, 41.32752625798109 2.1286242233272037, 41.32631646161912 2.126783552096845))"
1050,89394460a4bffff,"POLYGON ((41.3662291614683 2.1875693098414692, 41.36445038597488 2.187897525578359, 41.36388071067172 2.1900690681469905, 41.36508981936187 2.1919124904292615, 41.3668686287609 2.191584344867138, 41.36743829556475 2.1894127068450957, 41.3662291614683 2.1875693098414692))"
